,sport,school,coach
1453,football,Cache,Faron Griffin
1454,football,Catoosa,Jason Medrano
1455,football,Chickasha,Brayden Carpenter
1456,football,Cleveland,Ricky Ward
1457,football,Clinton,John Higbee
1458,football,Cushing,Joyce Abrams
1459,football,Elk City,Bill Williams
1460,football,Fort Gibson,Greg Whiteley
1461,football,Grove,Ron Culwell
1462,football,Hilldale,Chad Kirkhart
1463,football,Marshall,Nick Scurra
1464,football,McLain Science & Tech,Jarvis Payne
1465,football,Miami,Andrew Rice
1466,football,Muldrow,Terry Jones
1467,football,Newcastle,Jeff Brickman
1468,football,Oologah,Brandon Craig
1469,football,Skiatook,Vance Miller
1470,football,Tuttle,Brad Ballard
1471,football,Wagoner,Dale Condict
1472,football,Altus,Matt Terry
1473,football,Ardmore,Josh Newby
1474,football,Bishop Kelley,J.J. Tappana
1475,football,Bishop McGuinness,Justin Jones
1476,football,Capitol Hill,Clayton Sizemore
1477,football,Claremore,blake byars
1478,football,Collinsville,Kevin Jones
1479,football,Coweta,Kyle Gilbert
1480,football,Duncan,Jt Cobble
1481,football,Durant,Cecil Matthews
1482,football,Edison,DJ Howell
1483,football,Eisenhower,Mike Burris
1484,football,Glenpool,Steve Edwards
1485,football,Guthrie,Kelly Beeby
1486,football,Hale,Isaiah Irvin
1487,football,MacArthur,Brett Manning
1488,football,Noble,Greg George
1489,football,Pryor,Jason Freeman
1490,football,Sapulpa,Robert Borgstadt
1491,football,Shawnee,Billy Brown
1492,football,Southeast,Kenny Blair
1493,football,Tahlequah,brad gilbert
1494,football,Broken Arrow,B A Tigers
1495,football,Edmond Memorial,Justin Merideth
1496,football,Jenks,Allan Trimble
1497,football,Moore,Brad Hill
1498,football,Norman North,Carol Abbott
1499,football,Owasso,Bill Blankenship
1500,football,Putnam City,Jon Garfield
1501,football,Southmoore,Jeremy Stark
1502,football,Union,Aaron Riley
1503,football,Bixby,Loren Montgomery
1504,football,Choctaw,Jake Corbin
1505,football,Del City,Mike Dunn
1506,football,Grant,Alex Levescy
1507,football,Lawton,Randy Breeze
1508,football,Midwest City,Darrell Hall
1509,football,Northwest Classen,bruce madden
1510,football,Page,Dustin Kinard
1511,football,Ponca City,Josh Allen
1512,football,Stillwater,Tucker Barnard
1513,football,Condon,Gibb Wilkins
1514,football,Dayville/Monument,Nick Taylor
1515,football,Echo,Rick Thew
1516,football,Eddyville,Douglas Schwartz
1517,football,Huntington,Scott Bullock
1518,football,Jewell,Joel Johnston
1519,football,Joseph,Josh Harman
1520,football,McKenzie,Fred Heins
1521,football,North Lake,Joe Reid
1522,football,Pine Eagle,Blake Dennis
1523,football,Prairie City,Penny Black
1524,football,Prospect,Dave Boekenoogen
1525,football,Sherman,Greg Evers
1526,football,South Wasco County,Jim Hull
1527,football,Arlington,Ted Proctor
1528,football,Camas Valley,Keri Ewing
1529,football,Cove,shawn parker
1530,football,Crane,Chuck Steeves
1531,football,Days Creek,David Hunt
1532,football,Dufur,Jack Henderson
1533,football,Elgin,Jeffrey Rysdam
1534,football,Elkton,Jeremy Lockhart
1535,football,Falls City,Art Houghtaling
1536,football,Glendale,Kenny Smith
1537,football,Hosanna Christian,Jim Johnston
1538,football,Ione,JJ Rosenburg
1539,football,Lyle,Don Smith
1540,football,Mapleton,Jeff Greene
1541,football,Mohawk,Laric Cook
1542,football,Perrydale,Dan Dugan
1543,football,Powers,Kayne Pedrick
1544,football,Siletz Valley,Reggie Butler Jr
1545,football,St. Paul,Tony Smith
1546,football,Bonanza,Timothy Pinson
1547,football,Butte Falls,Darren Kinyon
1548,football,Colton,Brynie Robinson
1549,football,Coquille,David Thomason
1550,football,Culver,Brian Silbernagel
1551,football,Enterprise,Rusty Eschler
1552,football,Gaston,Paul Roher
1553,football,Glide,Aaron Towne
1554,football,Grant Union,Jason Miller
1555,football,Heppner,Greg Grant
1556,football,Illinois Valley,Bruce Reece
1557,football,Jefferson,Calvin Griggs
1558,football,Kennedy,Randy Traeger
1559,football,Knappa,Aaron Barendse
1560,football,Lakeview,Rusty Zysett
1561,football,Lost River,Abbi Zavala
1562,football,Monroe,Bill Crowson
1563,football,Neah-Kah-Nie,Chris Bennett
1564,football,Nestucca,Tim Foster
1565,football,Oakland,Ben Lane
1566,football,Oakridge,Ray Yarbrough
1567,football,Portland Christian,Jonathan Roberts
1568,football,Reedsport,James Hixenbaugh
1569,football,Rogue River,Michael Maguire
1570,football,Santiam,Carl Rupp
1571,football,Sheridan,Brice Ingram
1572,football,Stanfield,Jay Zwieselhoffer
1573,football,Union,Chad Huddleston
1574,football,Vernonia,Thor Ware
1575,football,Waldport,Justin Haworth
1576,football,Amity,Joel Magill
1577,football,Blanchet Catholic,Justin Hubbard
1578,football,Brookings-Harbor,Chris Hart
1579,football,Burns,Terry Graham
1580,football,Cascade Christian,Jon Gettman
1581,football,Clatskanie,Tim Warren
1582,football,Creswell,Joe Orick
1583,football,Dayton,Brodie Unger
1584,football,Douglas,Silia Polamalu
1585,football,Harrisburg,ed ethell
1586,football,Irrigon,Dave Baker
1587,football,La Pine,Bo Deforest
1588,football,Pleasant Hill,Joel Smith
1589,football,Rainier,Mike King
1590,football,Riverside,Ben Tucker
1591,football,Salem Academy,Gary Johnson
1592,football,Santiam Christian,Matt Bain
1593,football,Scio,Kyle Braa
1594,football,South Umpqua,Bradley Deaver
1595,football,St. Mary's,jamie young
1596,football,Sutherlin,Sean Radford
1597,football,Taft,Jake Tolan
1598,football,Umatilla,Dan Durfey
1599,football,Vale,Tom Snook
1600,football,Astoria,Howard Rub
1601,football,Baker,david johnson
1602,football,Banks,Cole Linehan
1603,football,Cottage Grove,Gary Roberts
1604,football,Elmira,Justin Peeler
1605,football,Estacada,Andy Mott
1606,football,Gladstone,Wayne Harris
1607,football,Henley,Wayne Amos
1608,football,Hidden Valley,James Powers
1609,football,Klamath Union,Tom Smith
1610,football,La Grande,Harold Shannon
1611,football,Madras,Eric Bostard
1612,football,Marist,Frank Geske
1613,football,Marshfield,John Lemmons
1614,football,Mazama,Vic Lease
1615,football,McLoughlin/Griswold,Gary Robertson
1616,football,Molalla,Tim Baker
1617,football,Newport,Rod Losier
1618,football,North Marion,Doug Bilodeau
1619,football,North Valley,Neil Deforrest
1620,football,Ontario,Erik Johnson
1621,football,Philomath,Rob Shader
1622,football,Phoenix,Neill Carvalho
1623,football,Seaside,Jeff Roberts
1624,football,Sisters,Bob Macauley
1625,football,Siuslaw,Tim Dodson
1626,football,Stayton,Andy Campbell
1627,football,Tillamook,Kye Johnson
1628,football,Valley Catholic,John Perrigo
1629,football,Ashland,Beau Lehnerz
1630,football,Central,Kirk Saxman
1631,football,Churchill,AJ Robinson
1632,football,Corvallis,Chris Mcgowan
1633,football,Crater,Randy Waite
1634,football,Crescent Valley,Scott Sanders
1635,football,Crook County,Ryan Cochran
1636,football,Eagle Point,Seth Womack
1637,football,Hillsboro,Jon Helmandollar
1638,football,Hood River Valley,Caleb Sperry
1639,football,La Salle,Aaron Hazel
1640,football,Lebanon,Ryan King
1641,football,Milwaukie/Milwaukie Academy of the Arts,Colin Schaeffer
1642,football,North Bend,Gary Prince
1643,football,North Eugene,Rick Raish
1644,football,North Salem,Anthony Davis
1645,football,Parkrose,Keanon Lowe
1646,football,Pendleton,Erik Davis
1647,football,Putnam,Tim Jacobs
1648,football,Ridgeview,Patrick Pileggi
1649,football,Scappoose,Sean Mcnabb
1650,football,Silverton,Dean Dreher
1651,football,South Albany,David Younger
1652,football,Springfield,Adam Jones
1653,football,St. Helens,Jared Phillips
1654,football,Thurston,Justin Starck
1655,football,West Albany,Brian Mehl
1656,football,Willamette,Josh Wolfram
