,sport,school,coach
1288,football,North Gem,Dana Strong
1289,football,Richfield,Buck Hendren
1290,football,Rockland,Lalo Hidalgo
1291,football,Timberline,Stephen Bonner
1292,football,Aberdeen,Jeff Duffin
1293,football,Bear Lake,Ryan Messerly
1294,football,Cole Valley Christian,Dan Reece
1295,football,Grangeville,Jeff Lindsley
1296,football,Melba,Juan Colunga
1297,football,Nampa Christian,Cassidy Kotte
1298,football,New Plymouth,Dallan Rupp
1299,football,Ririe,jim newton
1300,football,Soda Springs,Colter Evans
1301,football,St. Maries,Craig Tefft
1302,football,Valley,Ryon Jarvis
1303,football,West Jefferson,Jason Taylor
1304,football,Bonners Ferry,Casey Mclaughlin
1305,football,Buhl,Seth Blick
1306,football,Filer,Robert Anderson
1307,football,Fruitland,Ryan Tracy
1308,football,Gooding,Cameron Andersen
1309,football,Homedale,Mark Thatcher
1310,football,Kellogg,Dan Lucier
1311,football,Kimberly,Rich Bishop
1312,football,Marsh Valley,Doug Armstrong
1313,football,Payette,Kip Crofts
1314,football,Snake River,Jeb Harrison
1315,football,South Fremont,Chad Hill
1316,football,Sugar-Salem,Tyler Richins
1317,football,Timberlake,Roy Albertson
1318,football,Bishop Kelly,Scott Arellano
1319,football,Bonneville,Kevin Kempf
1320,football,Caldwell,Kevin Jackson
1321,football,Canyon Ridge,Sean Impomeni
1322,football,Century,Travis Hobson
1323,football,Columbia,Greg Asbury
1324,football,Emmett,Coach Hargitt
1325,football,Hillcrest,Kevin Meyer
1326,football,Jerome,Sid Gambles
1327,football,Lakeland,Tim Kiefer
1328,football,Middleton,Bill Brock
1329,football,Minico,Keelan McCaffrey
1330,football,Mountain Home,Jim Clark
1331,football,Nampa,Dan Holtry
1332,football,Preston,Eric Thorson
1333,football,Ridgevue,Tom Dewitz
1334,football,Shelley,Jake Monahan
1335,football,Twin Falls,Allyn Reynolds
1336,football,Borah,Jason Burton
1337,football,Capital,Jon Zwainz
1338,football,Centennial,Dave Koch
1339,football,Coeur d'Alene,Shawn Amos
1340,football,Eagle,Paul Peterson
1341,football,Highland,Geri Hernandez
1342,football,Kuna,Sherman Blaser
1343,football,Lewiston,Mathew Pancheri
1344,football,Madison,Mitch Buck
1345,football,Meridian,Porter Lacey
1346,football,Mountain View,Judd Benedick
1347,football,Post Falls,Blaine Bennett
1348,football,Rigby,Armando Gonzalez
1349,football,Rocky Mountain,Chris Culig
1350,football,Skyview,David Young
1351,football,Abingdon/Avon,Corey Shultz
1352,football,Aquin Catholic,Broc Kundert
1353,football,Arcola,Nick Lindsey
1354,football,Argenta-Oreana,Chad Eisenmenger
1355,football,Arthur-Lovington/Atwood-Hammond,Ryan Jefferson
1356,football,Athens,Ryan Knox
1357,football,Aurora Christian,David Beebe
1358,football,Brown County,Tom Little
1359,football,Camp Point Central,Brad Dixon
1360,football,Carrollton,Nick Flowers
1361,football,Casey-Westfield,Jay Bohner
1362,football,Central A & M,Brent Weakly
1363,football,Cumberland,Lucas Watkins
1364,football,Fisher,Jake Palmer
1365,football,Fulton,Patrick Lower
1366,football,Havana/Midwest Central,Nick Wright
1367,football,Hiawatha,Jason Keneway
1368,football,Lena-Winslow,Ric Arand
1369,football,Lewistown,Darren Winkler
1370,football,Marquette,Steve Kent
1371,football,Morrison,Cory Bielema
1372,football,North Greene,Don Allen
1373,football,Orangeville,Steve Snider
1374,football,Ridgewood [AlWood/Cambridge],Brock Weigelmann
1375,football,Salt Fork,Brian Plotner
1376,football,Stockton,Jesse Snyder
1377,football,Auburn,Dave Bates
1378,football,Bismarck-Henning/Rossville-Alvin,Mark Dodd
1379,football,Chester,Andrew Huebner
1380,football,Chicago Christian,Nick Cook
1381,football,Clifton Central,Brian Spooner
1382,football,Eldorado,Brandon Hampton
1383,football,Fieldcrest,Derek Schneeman
1384,football,Flora,Brian Tackitt
1385,football,Gibson City-Melvin-Sibley,Mike Allen
1386,football,Hamilton County,Brian Blades
1387,football,Knoxville,Ryan Hebard
1388,football,Maroa-Forsyth,James Wilkey
1389,football,Mercer County,Andrew Hofer
1390,football,Nashville,Stephen Kozuszek
1391,football,Newman Central Catholic,Mike Papoccia
1392,football,Nokomis/Ramsey,Paul Watson
1393,football,Orion,Chip Filler
1394,football,Orr,Earnest Williams
1395,football,Pana,Trevor Higgins
1396,football,Red Bud,Ben Schwartzkopf
1397,football,Rockford Christian,Brett Frederick
1398,football,Rushville-Industry,Brian Lafferty
1399,football,Sesser-Valier/Waltonville,John Shadowens
1400,football,St. Edward,Mike Rolando
1401,football,Tremont,Lou Wicks
1402,football,Tuscola,Andy Little
1403,football,Unity/Seymour,Conner McLaughlin
1404,football,Villa Grove/Heritage,Heath Wilson
1405,football,Watseka,Aaron Hilgendorf
1406,football,Alleman,Dave DeJaegher
1407,football,Beardstown,Robbi Howard
1408,football,Byron,Jeff Boyer
1409,football,Carlinville,Chad Easterday
1410,football,Carver,Frederick Ward
1411,football,Dunbar,Abdullah Asad
1412,football,DuQuoin,AJ Hill
1413,football,Durand/Pecatonica,Tyler Hoffman
1414,football,Eureka,Jason Bachman
1415,football,Fairfield,Justin Townsend
1416,football,Farmington,Toby Vallas
1417,football,Frankfort,Brian Beery
1418,football,Greenville,Todd Hutchinson
1419,football,Hall,randy tieman
1420,football,Lisle,Paul Parpet
1421,football,Marquette Catholic,Darrell Angleton
1422,football,Mater Dei,Jim Stiebel
1423,football,Monticello,Cullen Welter
1424,football,Mt. Carmel,Matthew Militoni
1425,football,Newton,Jason Fulton
1426,football,North Boone,Aaron Sullivan
1427,football,North Mac,Patrick Bowman
1428,football,Peotone,Apostolos Tsiamas
1429,football,Princeton,Ryan Pearson
1430,football,Quincy Notre Dame,Bill Connell
1431,football,Seneca,Ted OBoyle
1432,football,St. Joseph-Ogden,Shawn Skinner
1433,football,Vandalia,John Stout
1434,football,Williamsville,Aaron Kunz
1435,football,Agricultural Science,Ken Bringe
1436,football,Benton,Justin Groves
1437,football,Bishop McNamara,Rich Zinanni
1438,football,Breese Central,Brian Short
1439,football,Chicago Sullivan,Calvin Clark
1440,football,Civic Memorial,Mike Parmentier
1441,football,Clark,Kevin Simmons
1442,football,Clinton,Nicholas Blackburn
1443,football,Coal City,Dan Hutchings
1444,football,Columbia,Scott Horner
1445,football,Dixon,Dave Smith
1446,football,Effingham,Brett Hefner
1447,football,Genoa-Kingston,Chad Wilmarth
1448,football,IC Catholic Prep,William Krefft
1449,football,Illinois Valley Central,Tim Heinz
1450,football,Manteno,RJ Haines
1451,football,Marengo,Paul Forsythe
1452,football,Phoenix Military,Charles Powell
1453,football,Prairie Central,Andrew Quain
1454,football,Richland County,Matt Music
1455,football,Richmond-Burton,Mike Noll
1456,football,Roxana,Wade DeVries
1457,football,Salem,Kevin Greene
1458,football,St. Francis,Bob McMillen
1459,football,Stillman Valley,Mike Lalor
1460,football,Taylorville,Jeb Odam
1461,football,Tolono Unity,Scott Hamilton
1462,football,Amundsen,Nick Olson
1463,football,Boylan Catholic,John Cacciatore
1464,football,Carbondale,Bryan Lee
1465,football,Elmwood Park,Dylan Mack
1466,football,Evergreen Park,Jerry Verde
1467,football,Fenwick,Gene Nudo
1468,football,Glenbard South,Jeremy Cordell
1469,football,Highland,Jeremy Willis
1470,football,Hillcrest,Morgan Weaver
1471,football,Hyde Park,keenan riley
1472,football,Joliet Catholic,Jake Jaworski
1473,football,LaSalle-Peru,Jose Medina
1474,football,MacArthur,Derrick Spates
1475,football,Marian Catholic,Erick Middleton
1476,football,Marmion,Dan Thorpe
1477,football,Mascoutah,Josh Lee
1478,football,Montini Catholic,brian Giffin
1479,football,Morris,Alan Thorson
1480,football,Morton,Tim Brilley
1481,football,Mt. Zion,Patrick Etherton
1482,football,Payton College Prep,George Klupchak
1483,football,Peoria Notre Dame,Patrick Armstrong
1484,football,Rochester,Derek Leonard
1485,football,Sacred Heart-Griffin,Ken Leonard
1486,football,St. Rita,Todd Kuska
1487,football,Sycamore,Joe Ryan
1488,football,Antioch,Brian Glashagel
1489,football,Belvidere North,Jeff Beck
1490,football,Bremen,Dan Stell
1491,football,Cary-Grove,Brad Seaburg
1492,football,Crete-Monee,John Konecki
1493,football,Crystal Lake Central,Jon McLaughlin
1494,football,Crystal Lake South,Rob Fontana
1495,football,Danville,Marcus Forrest
1496,football,Deerfield,BILL STROTMAN
1497,football,Dunlap,Brett Cazalet
1498,football,East St. Louis,Darren Sunkett
1499,football,Glenwood,Joshua Crossland
1500,football,Grayslake North,Sam Baker
1501,football,Kaneland,John pavlak
1502,football,Kenwood,Sinque Turner
1503,football,Lake Forest,Chuck Spagnoli
1504,football,Lakes,Jordan Eder
1505,football,Lemont,Bret Kooi
1506,football,Mather,Yanko Jordanof
1507,football,Morgan Park,Chris James
1508,football,Normal West,Nathan Fincham
1509,football,Peoria,Tim Thornton
1510,football,Prairie Ridge,Chris Schremp
1511,football,Providence Catholic,Mark Coglianese
1512,football,Richards,Tony Sheehan
1513,football,Riverside-Brookfield,Brendan Curtin
1514,football,Rock Island,Ben Hammer
1515,football,Saint Ignatius College Prep,Matt Miller
1516,football,Shepard,John Rone
1517,football,Simeon,Dante Culbreath
1518,football,Springfield,Roy Gully
1519,football,Adams Central,BRAD Pittard
1520,football,Anderson Prep Academy,Michael Torgerson
1521,football,Attica,Ryan Good
1522,football,Carroll,Kevin Sayler
1523,football,Caston,Chris Ulerick
1524,football,Churubusco,Paul Sade
1525,football,Clinton Central,Justin Gardiner
1526,football,Clinton Prairie,Raymond Jones
1527,football,Cloverdale,Jarrod Duff
1528,football,Covenant Christian,Dan Gietl
1529,football,Covington,Travis Brown
1530,football,Culver Community,Mike Zehner
1531,football,Eastern Greene,Travis Wray
1532,football,Fountain Central,Raymond Jones
1533,football,Fremont,jim hummer
1534,football,Gary Roosevelt,Craig Buckingham
1535,football,Hagerstown,Scott Snodgrass
1536,football,Indiana School for the Deaf,Garrett Wooten
1537,football,Indianapolis Lutheran,Dave Pasch
1538,football,Knightstown,Chad Montgomery
1539,football,Lafayette Central Catholic,Brian Nay
1540,football,Lake Station Edison,Jason Wolfe
1541,football,Milan,Ryan Langferman
1542,football,Monroe Central,John Hochstetler
1543,football,North Daviess,Scott Helms
1544,football,North Decatur,steve stirn
1545,football,North Miami,Joe Grant
1546,football,North Vermillion,Brian Crabtree
1547,football,North White,Kirk Quasebarth
1548,football,Northfield,Brandon Baker
1549,football,Oldenburg Academy,Eric Feller
1550,football,Park Tudor,Orlando Lowry
1551,football,Parke Heritage,Brian Moore
1552,football,Perry Central,Greg Gibson
1553,football,Rock Creek Academy,Jason Rotenberger
1554,football,Sheridan,Brian Jones
1555,football,South Adams,Doug Beall
1556,football,South Central,Buzz Schoff
1557,football,South Decatur,Garry Sauley
1558,football,South Newton,Bradley Bevis
1559,football,South Putnam,Chuck Sorrell
1560,football,Southern Wells,Greg Mose
1561,football,Southwood,Dave Snyder
1562,football,Springs Valley,Kyle Chase
1563,football,Tecumseh,Jeff Daming
1564,football,Tindley,Jimmie Mays
1565,football,Tri,Andrew Totheroh
1566,football,Tri-Central,Gary Rhew
1567,football,Tri-County,jeff province
1568,football,Wes-Del,Brad Hess
1569,football,West Central,Marc Hall
1570,football,Alexandria-Monroe,Pete Gast
1571,football,Andrean,Chris Skinner
1572,football,Blackford,Randy Sehy
1573,football,Bluffton,Randy Hudgins
1574,football,Boone Grove,Dan Kukulski
1575,football,Bowman Academy,David Nelson
1576,football,Bremen,Jordan Leeper
1577,football,Cascade,Steve Spinks
1578,football,Centerville,Kyle Padgett
1579,football,Central Noble,Trevor Tipton
1580,football,Clarksville,Joby Turner
1581,football,Crawford County,Jeremy Reynolds
1582,football,Delphi Community,Josh Strasser
1583,football,Eastbrook,Jeff Adamson
1584,football,"Eastern (Greentown, IN)",Josh Edwards
1585,football,"Eastern (Pekin, IN)",Luke Dean
1586,football,Eastern Hancock,Doug Armstrong
1587,football,Eastside,Matt Dazey
1588,football,Evansville Mater Dei,Brandon Martin
1589,football,Forest Park,Ross Fuhs
1590,football,Fort Wayne Bishop Luers,Kyle Lindsay
1591,football,Frankton,Randy England
1592,football,Hammond Bishop Noll,Paul Douglass
1593,football,Heritage Christian,Kyle Ray
1594,football,Indianapolis Howe,Tracey Pendelton
1595,football,Indianapolis Scecina Memorial,Ott Hurrle
1596,football,Lapel,Tim Miller
1597,football,LaVille,Will Hostrawser
1598,football,Lewis Cass,Jeff Phillips
1599,football,Linton-Stockton,Brian Oliver
1600,football,Manchester,Greg Miller
1601,football,Mitchell,Troy Pritchett
1602,football,North Knox,Josh Chambers
1603,football,North Newton,jeff bean
1604,football,North Putnam,Sam Carnes
1605,football,Pioneer,Adam Berry
1606,football,Prairie Heights,Patrick McCrea
1607,football,Providence,Larry Denison
1608,football,Rensselaer Central,Chris Meeks
1609,football,Rochester,Brian Hooker
1610,football,Seeger,Herb King
1611,football,Shenandoah,Jordan McCaslin
1612,football,South Spencer,Tom Packer
1613,football,South Vermillion,Greg Barrett
1614,football,Southmont,Desson Hannum
1615,football,Speedway,Steve Wray
1616,football,Switzerland County,Ryan Jesop
1617,football,Tell City,Aaron Clements
1618,football,Tipton,Aaron Tolle
1619,football,Triton Central,Tim Able
1620,football,Union County,Joel Hofmann
1621,football,Western Boone,Justin Pelley
1622,football,Wheeler,Adam Hudak
1623,football,Winchester Community,Mike Jones
1624,football,Batesville,Evan Ulery
1625,football,Bellmont,Eric Davis
1626,football,Benton Central,Ed Robson
1627,football,Brebeuf Jesuit Preparatory,Mic Roessler
1628,football,Brown County,Randy Minniear
1629,football,Brownstown Central,Jill Carlin
1630,football,Calumet New Tech,coach good
1631,football,Charlestown,Jason Hawkins
1632,football,Danville,James Comer
1633,football,Edgewood,Brian Rosenburgh
1634,football,Evansville Bosse,Eric Schnur
1635,football,Fort Wayne Concordia Lutheran,Tim Mannigel
1636,football,Franklin County,Wes Gillman
1637,football,Garrett,Chris DePew
1638,football,Gibson Southern,Nick Hart
1639,football,Glenn,Austin Foust
1640,football,Greencastle,Mike Meyer
1641,football,Greensburg,Scott Moore
1642,football,Guerin Catholic,Paul McGinnis
1643,football,Hamilton Heights,Jonathan Kirschner
1644,football,Hammond,Roosevelt Moore
1645,football,Heritage,Nico Tigulis
1646,football,Heritage Hills,Todd Wilkerson
1647,football,Indian Creek,Brett Cooper
1648,football,Indianapolis Bishop Chatard,Ray Mourey
1649,football,Indianapolis Cardinal Ritter,Ty Hunt
1650,football,Indianapolis Emmerich Manual,Robert Orkman
1651,football,Indianapolis Washington,Andy Mappes
1652,football,Jimtown,Cory Stoner
1653,football,Knox,John Hendryx
1654,football,Lakeland,Keith Thompson
1655,football,Lawrenceburg,Ryan Knigga
1656,football,Maconaquah,Mark Hartman
1657,football,Mishawaka Marian,Michael Davidson
1658,football,Mt. Vernon,Cory Brunson
1659,football,North Harrison,Mark Williamson
1660,football,North Montgomery,Josh Thompson
1661,football,Northwestern,Austen Robison
1662,football,Norwell,head coach
1663,football,Oak Hill,Bud Ozmun
1664,football,Owen Valley,Duane Potts
1665,football,Peru,Brian Robertson
1666,football,Pike Central,David Stephens
1667,football,River Forest,Joe O'Connell
1668,football,Rushville,Dan Rector
1669,football,Salem,RJ Hartsfield
1670,football,Scottsburg,Kyle Mullins
1671,football,South Bend Washington,Jay Johnson
1672,football,Southridge,Scott Buening
1673,football,Sullivan,Blaine Powell
1674,football,Tippecanoe Valley,Steve Moriarty
1675,football,Twin Lakes,TBD
1676,football,Washington,Jake Durnil
1677,football,West Lafayette,Shane Fry
1678,football,West Noble,Monte Mawhorter
1679,football,West Vigo,Jeff Cobb
1680,football,Angola,Andy Thomas
1681,football,Beech Grove,Mark Weller
1682,football,Boonville,Darin Ward
1683,football,Columbia City,Brett Fox
1684,football,Connersville,Adam Kelly
1685,football,Culver Academies,Andrew Dorrel
1686,football,DeKalb,Pete Kempf
1687,football,Delta,Christopher Overholt
1688,football,East Central,James Clark
1689,football,East Noble,Luke Amstutz
1690,football,Evansville Central,Andy Owen
1691,football,Evansville Harrison,Lane Oxley
1692,football,Evansville Memorial,John Hurley
1693,football,Evansville Reitz,Andy Hape
1694,football,Fort Wayne South Side,roosevelt norfleet
1695,football,Fort Wayne Wayne,Derrick Moore
1696,football,Frankfort,Eric Davis
1697,football,Gary West Side,Colin McCullough
1698,football,Greenwood,Mike Campbell
1699,football,Griffith,Ben Geffert
1700,football,Hammond Gavit,Robert Robinson
1701,football,Hammond Morton,Sean Kinsey
1702,football,Highland,Pete Koulianos
1703,football,Hobart,craig osika
1704,football,Huntington North,Rick Burnau
1705,football,Indianapolis Crispus Attucks,Ibrahim Tawfeek
1706,football,Jay County,Tim Millspaugh
1707,football,Jennings County,Rick Zimmerman
1708,football,Kankakee Valley,James Broyles
1709,football,Lebanon,Jeff Smock
1710,football,Logansport,Mike Johnson
1711,football,Lowell,Keith Kilmer
1712,football,Marion,Craig Chambers
1713,football,Martinsville,Carter Whitson
1714,football,Mooresville,M Gillian
1715,football,Mt. Vernon,Mike Kirschner
1716,football,Muncie Central,Scott Pethtel
1717,football,New Castle,Kyle York
1718,football,New Haven,Jim Rowland
1719,football,New Prairie,Jim Schwingendorf
1720,football,Northridge,shliss Garman
1721,football,Northview,Mark Raetz
1722,football,NorthWood,Nate Andrews
1723,football,Pendleton Heights,Jed Richman
1724,football,Plymouth,Kevin Garrity
1725,football,Roncalli,Scott Marsh
1726,football,Shelbyville,Patrick Parks
1727,football,South Bend Riley,Jarvis Edison
1728,football,South Bend St. Joseph,Bryon Whitten
1729,football,South Dearborn,Rand Ballart
1730,football,Wawasee,Mike Eshbach
1731,football,Bedford North Lawrence,Brayden Tidd
1732,football,Bloomington North,Scott Bless
1733,football,Bloomington South,Chuck Franz
1734,football,Castle,Brandon Taylor
1735,football,Cathedral,William Peebles
1736,football,Concord,Craig Koehler
1737,football,Decatur Central,Andrew Pickett
1738,football,Elkhart Central,Josh Shattuck
1739,football,Floyd Central,James Bragg
1740,football,Fort Wayne Bishop Dwenger,Jason Garrett
1741,football,Fort Wayne North Side,michael brevard
1742,football,Fort Wayne Northrop,Jason Doerffler
1743,football,Franklin Community,Chris Coll
1744,football,Harrison,Terry Peebles
1745,football,Kokomo,Brett Colby
1746,football,LaPorte,David Sharpe
1747,football,McCutcheon,Ken Frauhiger
1748,football,Michigan City,Anthony Hurt
1749,football,Mishawaka,Keith Kinder
1750,football,Munster,Matt Kalwasinski
1751,football,New Albany,Kevin Stout
1752,football,New Palestine,Chris Walden
1753,football,Plainfield,Brian Woodard
1754,football,Seymour,Michael Kelly
1755,football,South Bend Adams,Antwon Jones
1756,football,Terre Haute North Vigo,Chris Barrett
1757,football,Terre Haute South Vigo,Tim Herrin
1758,football,Valparaiso,William Marshall
1759,football,Avon,Mark Bless
1760,football,Ben Davis,Jason Simmons
1761,football,Brownsburg,John Hart
1762,football,Carmel,John Hebert
1763,football,Carroll,Andy Deatrick
1764,football,Center Grove,Eric Moore
1765,football,Chesterton,Mark Peterson
1766,football,Columbus East,Bob Gaddis
1767,football,Columbus North,Patrick McKee
1768,football,Crown Point,Kevin Enright
1769,football,Fishers,Rick Wimmer
1770,football,Fort Wayne Snider,Don Schaffer
1771,football,Franklin Central,Grant Lewis
1772,football,Hamilton Southeastern,Adam Morris
1773,football,Homestead,Chad Zolman
1774,football,Indianapolis Arsenal Technical,Will Patterson
1775,football,Lafayette Jefferson,Pat Shanley
1776,football,Lake Central,Tony Bartolomeo
1777,football,Lawrence Central,John Rodenberg
1778,football,Lawrence North,Patrick Mallory
1779,football,Merrillville,Cody Parkhurst
1780,football,North Central,Kevin O'Shea
1781,football,Penn,Cory Yeoman
1782,football,Perry Meridian,Matt Henninger
1783,football,Portage,Darren Rodriguez
1784,football,Southport,Bill Peebles
1785,football,Warren Central,Jayson West
1786,football,Warsaw,Nik Vilamaa
1787,football,Westfield,Jake Gilbert
1788,football,Aplington-Parkersburg,Alex Pollock
1789,football,Cascade,Gerald Ross
1790,football,Central Decatur,Jon Pedersen
1791,football,Central Springs,Bill Shafer
1792,football,Colfax-Mingo,Jeff Lietz
1793,football,Denver,Rhett Barrett
1794,football,Durant,Barry Bower
1795,football,East Sac County,Eric Mccollough
1796,football,Emmetsburg,Mike Dunlap
1797,football,Hinton,Bruce Held
1798,football,Hudson,Duane Sniffin
1799,football,Jesup,Bruce Wall
1800,football,Kuemper,Justin Penner
1801,football,Mediapolis,Brian Borrison
1802,football,Missouri Valley,Brian Knott
1803,football,Mt. Ayr,Delwyn Showalter
1804,football,Northeast,Jeremy Mosier
1805,football,Osage,Lon Lawler
1806,football,Panorama,Dan Pollock
1807,football,Pekin,Brent (Bud) Blakely
1808,football,Pocahontas,Roger Sommerlot
1809,football,Sioux Central,Travis Schueller
1810,football,South Hamilton,Todd Coy
1811,football,Sumner-Fredericksburg,Brad Mohs
1812,football,Treynor,Steve Owens
1813,football,Van Meter,Eric Trudo
1814,football,West Branch,Butch Pedersen
1815,football,West Sioux,Andy Yost
1816,football,Wilton,Ryan Hetzler
1817,football,Albia,Justin Huber
1818,football,Algona,Andy Jacobson
1819,football,Anamosa,Derek Roberts
1820,football,Atlantic,Jay Robinson
1821,football,Center Point-Urbana,Dan Burke
1822,football,Central Lyon/George-Little Rock,Toby Lorenzen
1823,football,Chariton,Curt Smyser
1824,football,Cherokee Washington,Neil Phipps
1825,football,Clarke,Duane Matthess
1826,football,Crestwood,Chris Lentz
1827,football,Davis County,David Lukens
1828,football,Eddyville-Blakesburg-Fremont,Brian Koehler
1829,football,Estherville Lincoln Central,Ryan Rezac
1830,football,Iowa Falls-Alden,Don Anderson
1831,football,Maquoketa,K Bowman
1832,football,Mid-Prairie,Pete Cavanagh
1833,football,MOC-Floyd Valley,Tom Rupp
1834,football,Mt. Vernon,Duane Orr
1835,football,Oelwein,Trevor Arnold
1836,football,Okoboji,Jon Allen
1837,football,PCM,Dar Dahms
1838,football,Red Oak,Barry Bower
1839,football,Roland-Story,Aaron Stensland
1840,football,Saydel,Jason Alons
1841,football,Sheldon,Matt Meendering
1842,football,Shenandoah,Bryan Diekman n
1843,football,Sioux Center,Tim Vanregenmorter
1844,football,Solon,Kevin Miller
1845,football,South Tama County,Jay Hoskey
1846,football,Spirit Lake,Josh Bolluyt
1847,football,Tipton,Mike Wehde
1848,football,Union,Joe Hadachek
1849,football,Unity Christian,David Griffith
1850,football,Vinton-Shellsburg,Jim Strauve
1851,football,Waukon,Ted Snitker
1852,football,West Liberty,Joe Donovan
1853,football,West Lyon,Jay Rozeboom
1854,football,Assumption,Wade King
1855,football,Ballard,Al Christian
1856,football,Benton,Clay Anderson
1857,football,Bishop Heelan Catholic,Jerry Steffen
1858,football,Bondurant-Farrar,Adam Busch
1859,football,Boone,Mark Camenisch
1860,football,Burlington,John Flaherty
1861,football,Carlisle,Mark Hoekstra
1862,football,Carroll,Dennis Mccarten
1863,football,Charles City,Darren Bohlen
1864,football,Clear Creek-Amana,Matt Hughes
1865,football,Dallas Center-Grimes,Scott Heitland
1866,football,Decorah-North Winneshiek,Bill Post
1867,football,Denison-Schleswig,Chad Van Kley
1868,football,Fairfield,Mike Schenck
1869,football,Gilbert,Scott Auderers
1870,football,Glenwood,Brian Albert
1871,football,Grinnell,Brian Sauser
1872,football,Hoover,Tyrone Tyler
1873,football,Humboldt,Greg Thomas
1874,football,Keokuk,Quentin Hamner
1875,football,Le Mars,Gabe Tardive
1876,football,Marion,Tim Lovell
1877,football,Mason City,Brandon Krusey
1878,football,Mt. Pleasant,Shawn Striegel
1879,football,Nevada,Andrew Kleeman
1880,football,Newton,Ed Ergenbright
1881,football,North Polk,Mike John
1882,football,North Scott,Kevin Tippet
1883,football,Norwalk,Paul Patterson
1884,football,Oskaloosa,Darrell Schumacher
1885,football,Pella,Jay McKinstrey
1886,football,Perry,Jeff Mayes
1887,football,Rock Valley/Boyden-Hull,Cory Brandt
1888,football,Spencer,Jim Tighe
1889,football,Storm Lake,Bill Mccabe
1890,football,Wahlert,C Korte
1891,football,Waterloo East,Xavier Lenoard
1892,football,Waverly-Shell Rock,Mark Hubbard
1893,football,Webster City,Bob Howard
1894,football,West Delaware,Doug Winkowitsch
1895,football,Western Dubuque,Justin Penner
1896,football,Winterset,ryan hohanshelt
1897,football,Ames,Bruce Vertanen
1898,football,Ankeny,Rick Nelson
1899,football,Bettendorf,randy scott
1900,football,Cedar Falls,Brad Remmert
1901,football,Davenport Central,Ben Sacco
1902,football,Davenport North,Adam Hite
1903,football,Des Moines East,Greg Schoon
1904,football,Des Moines North,Sean Quinlan
1905,football,Dowling Catholic,Tom Wilson
1906,football,Fort Dodge,Lief Bruns
1907,football,Indianola,Eric Kluver
1908,football,Iowa City,Dan Sabers
1909,football,"Jefferson (Council Bluffs, IA)",Brant Anderson
1910,football,"Jefferson (Cedar Rapids, IA)",Chris Buesing
1911,football,Johnston,Brian Woodley
1912,football,Kennedy,Tim Lewis
1913,football,"Lincoln (Des Moines, IA)",Andy Campbell
1914,football,"Lincoln (Council Bluffs, IA)",Justin Kammrad
1915,football,Linn-Mar,Paul James
1916,football,Muscatine,Jake Mueller
1917,football,Ottumwa,Zach Wigle
1918,football,Pleasant Valley,Rusty Van Wetzinga
1919,football,Prairie,Mark Bliss
1920,football,Sioux City North,Jon Niemic
1921,football,Sioux City West,Joe Schmitz
1922,football,Southeast Polk,Denny Muller
1923,football,Urbandale,Sam Anderson
1924,football,Valley,Gary Swenson
1925,football,Washington,Paul James
1926,football,Ar-We-Va,Phil Snyder
1927,football,Audubon,Monte Riebhoff
1928,football,Bedford,Kyle Yehle
1929,football,B-G-M,Jerod Burns
1930,football,Boyer Valley,Jay Petersen
1931,football,CAM,Eric Wataon
1932,football,Central,Tom Wilwert
1933,football,Central City,Matt Miers
1934,football,Clarksville,Adam Anthony
1935,football,Colo-NESCO,Tim Pezzetti
1936,football,East Union,Steve Kinyon
1937,football,English Valleys,Steve Hester
1938,football,Glidden-Ralston,Kreg Lensch
1939,football,Grandview Park Baptist,John Safford
1940,football,Griswold,Andy Everett
1941,football,Harris-Lake Park,Lane Gunderson
1942,football,H-L-V,Brian Ward
1943,football,Janesville,Travis Miller
1944,football,Kingsley-Pierson,Adam Rapp
1945,football,Lone Tree,Aaron Bohr
1946,football,Mormon Trail,K Kelso
1947,football,Murray,Keith Shields
1948,football,New London,mark mcsorley
1949,football,Newell-Fonda,Brian Wilken
1950,football,North Iowa,Greg Eichenberger
1951,football,Northwood-Kensett,David Capitani
1952,football,Rockford,Torian Wolf
1953,football,St. Mary's,Marcus Mai
1954,football,Tri-County,Scott Edmundson
1955,football,Tripoli,Tom Nuss
1956,football,Turkey Valley,Mark Scott
1957,football,Twin Cedars,M Jones
1958,football,WACO,Chad Edeker
1959,football,West Bend-Mallard,Kyl Gillespie
1960,football,West Central,Steve Milder
1961,football,West Harrison,Terry Baxter
1962,football,Winfield-Mt. Union,Russ Buffington
1963,football,Belle Plaine,Todd Bohlen
1964,football,Bellevue,Chet Knake
1965,football,Bishop Garrigan,Marty Wadle
1966,football,Clayton-Ridge,Chad Harbaugh
1967,football,Columbus,Jeff Martin
1968,football,Earlham,Joe Beckett
1969,football,East Buchanan,Mike Stafford
1970,football,Gehlen Catholic,Jeremy Schindler
1971,football,Hartley-Melvin-Sanborn,Tyler Horkey
1972,football,IKM/Manning,F. Forman
1973,football,Lake Mills,Bill Byrnes
1974,football,Lisbon,Kent Allison
1975,football,Madrid,Randy Hinkel
1976,football,Maquoketa Valley,Greg Drew
1977,football,MFL MarMac,Dan Anderson
1978,football,Nashua-Plainfield,Ben Jass
1979,football,Newman Catholic,Mike Dirksen
1980,football,Nodaway Valley,Steve Shantz
1981,football,North Butler,Tim Heidenwirth
1982,football,North Linn,J Collum
1983,football,North Mahaska,Steve Ehret
